Connecting to host 10.0.0.1, port 5566
[ 24] local 10.0.0.3 port 57760 connected to 10.0.0.1 port 5566
[ 24]  21.02-22.00  sec  17.5 MBytes   150 Mbits/sec    0   16.0 MBytes       
[ 24]  22.00-23.00  sec  20.0 MBytes   168 Mbits/sec    0   16.0 MBytes       
[ 24]  23.00-24.00  sec  23.8 MBytes   199 Mbits/sec    0   16.0 MBytes       
[ 24]  24.00-25.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  25.00-26.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  26.00-27.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  27.00-28.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  28.00-29.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  29.00-30.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  30.00-31.00  sec  23.8 MBytes   199 Mbits/sec    0   16.0 MBytes       
[ 24]  31.00-32.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  32.00-33.00  sec  20.0 MBytes   168 Mbits/sec    0   16.0 MBytes       
[ 24]  33.00-34.00  sec  11.2 MBytes  94.4 Mbits/sec    0   16.0 MBytes       
[ 24]  34.00-35.00  sec  5.00 MBytes  42.0 Mbits/sec    0   16.0 MBytes       
[ 24]  35.00-36.00  sec  3.75 MBytes  31.4 Mbits/sec    0   16.0 MBytes       
[ 24]  36.00-37.00  sec  3.75 MBytes  31.5 Mbits/sec    0   16.0 MBytes       
[ 24]  37.00-38.00  sec  8.75 MBytes  73.5 Mbits/sec    0   16.0 MBytes       
[ 24]  38.00-39.00  sec  5.00 MBytes  41.9 Mbits/sec    0   16.0 MBytes       
[ 24]  39.00-40.00  sec  8.75 MBytes  73.5 Mbits/sec    0   16.0 MBytes       
[ 24]  40.00-41.00  sec  10.0 MBytes  83.9 Mbits/sec    0   16.0 MBytes       
[ 24]  41.00-42.01  sec  3.75 MBytes  31.1 Mbits/sec    0   16.0 MBytes       
[ 24]  42.01-43.00  sec  13.8 MBytes   117 Mbits/sec    0   16.0 MBytes       
[ 24]  43.00-44.00  sec  6.25 MBytes  52.4 Mbits/sec    0   16.0 MBytes       
[ 24]  44.00-45.00  sec  11.2 MBytes  94.3 Mbits/sec    0   16.0 MBytes       
[ 24]  45.00-46.00  sec  7.50 MBytes  62.9 Mbits/sec    0   16.0 MBytes       
[ 24]  46.00-47.00  sec  8.75 MBytes  73.4 Mbits/sec    0   16.0 MBytes       
[ 24]  47.00-48.00  sec  7.50 MBytes  62.9 Mbits/sec    0   16.0 MBytes       
[ 24]  48.00-49.00  sec  12.5 MBytes   105 Mbits/sec    0   16.0 MBytes       
[ 24]  49.00-50.00  sec  7.50 MBytes  62.9 Mbits/sec    0   16.0 MBytes       
[ 24]  50.00-51.00  sec  15.0 MBytes   126 Mbits/sec    0   16.0 MBytes       
[ 24]  51.00-52.00  sec  13.8 MBytes   115 Mbits/sec    0   16.0 MBytes       
[ 24]  52.00-53.00  sec  20.0 MBytes   168 Mbits/sec    0   16.0 MBytes       
[ 24]  53.00-54.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  54.00-55.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  55.00-56.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  56.00-57.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  57.00-58.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  58.00-59.00  sec  17.5 MBytes   147 Mbits/sec    0   16.0 MBytes       
[ 24]  59.00-60.00  sec  5.00 MBytes  41.9 Mbits/sec    0   16.0 MBytes       
[ 24]  60.00-61.00  sec  2.50 MBytes  21.0 Mbits/sec    0   16.0 MBytes       
[ 24]  61.00-62.00  sec  5.00 MBytes  42.0 Mbits/sec    0   16.0 MBytes       
[ 24]  62.00-63.06  sec  12.5 MBytes  99.2 Mbits/sec    0   16.0 MBytes       
[ 24]  63.06-64.02  sec  10.0 MBytes  87.1 Mbits/sec    0   16.0 MBytes       
[ 24]  64.02-65.02  sec  10.0 MBytes  84.2 Mbits/sec    0   16.0 MBytes       
[ 24]  65.02-66.00  sec  7.50 MBytes  64.0 Mbits/sec    0   16.0 MBytes       
[ 24]  66.00-67.00  sec  12.5 MBytes   105 Mbits/sec    0   16.0 MBytes       
[ 24]  67.00-68.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  68.00-69.01  sec  22.5 MBytes   187 Mbits/sec    0   16.0 MBytes       
[ 24]  69.01-70.00  sec  22.5 MBytes   190 Mbits/sec    0   16.0 MBytes       
[ 24]  70.00-71.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
