Connecting to host 10.0.0.2, port 5566
[ 24] local 10.0.0.4 port 55342 connected to 10.0.0.2 port 5566
[ 24]  39.00-40.00  sec  1.25 MBytes  10.5 Mbits/sec    0    349 KBytes       
[ 24]  40.00-41.00  sec  0.00 Bytes  0.00 bits/sec    0    352 KBytes       
[ 24]  41.00-42.00  sec  1.25 MBytes  10.5 Mbits/sec    0    355 KBytes       
[ 24]  42.00-43.02  sec  0.00 Bytes  0.00 bits/sec    0    359 KBytes       
[ 24]  43.02-44.11  sec  1.25 MBytes  9.66 Mbits/sec    0    362 KBytes       
[ 24]  44.11-45.00  sec  0.00 Bytes  0.00 bits/sec    0    363 KBytes       
[ 24]  45.00-46.04  sec  1.25 MBytes  10.1 Mbits/sec    0    366 KBytes       
[ 24]  46.04-47.00  sec  0.00 Bytes  0.00 bits/sec    0    369 KBytes       
[ 24]  47.00-48.11  sec  1.25 MBytes  9.48 Mbits/sec    0    372 KBytes       
[ 24]  48.11-49.01  sec  1.25 MBytes  11.6 Mbits/sec    0    375 KBytes       
[ 24]  49.01-50.00  sec  0.00 Bytes  0.00 bits/sec    0    379 KBytes       
[ 24]  50.00-51.00  sec  1.25 MBytes  10.5 Mbits/sec    0    382 KBytes       
[ 24]  51.00-52.00  sec  1.25 MBytes  10.5 Mbits/sec    0    385 KBytes       
[ 24]  52.00-53.00  sec  0.00 Bytes  0.00 bits/sec    0    387 KBytes       
[ 24]  53.00-54.00  sec  1.25 MBytes  10.5 Mbits/sec    0    389 KBytes       
[ 24]  54.00-55.00  sec  0.00 Bytes  0.00 bits/sec    0    392 KBytes       
[ 24]  55.00-56.00  sec  1.25 MBytes  10.5 Mbits/sec    0    395 KBytes       
[ 24]  56.00-57.00  sec  1.25 MBytes  10.5 Mbits/sec    0    399 KBytes       
[ 24]  57.00-58.00  sec  0.00 Bytes  0.00 bits/sec    0    400 KBytes       
[ 24]  58.00-59.00  sec  1.25 MBytes  10.5 Mbits/sec    0    402 KBytes       
[ 24]  59.00-60.00  sec  0.00 Bytes  0.00 bits/sec    0    404 KBytes       
[ 24]  60.00-61.00  sec  1.25 MBytes  10.5 Mbits/sec    0    407 KBytes       
[ 24]  61.00-62.00  sec  1.25 MBytes  10.5 Mbits/sec    0    410 KBytes       
[ 24]  62.00-63.00  sec  0.00 Bytes  0.00 bits/sec    0    413 KBytes       
[ 24]  63.00-64.00  sec  1.25 MBytes  10.5 Mbits/sec    0    416 KBytes       
[ 24]  64.00-65.00  sec  1.25 MBytes  10.5 Mbits/sec    0    420 KBytes       
[ 24]  65.00-66.00  sec  0.00 Bytes  0.00 bits/sec    0    421 KBytes       
[ 24]  66.00-67.00  sec  1.25 MBytes  10.5 Mbits/sec    0    426 KBytes       
[ 24]  67.00-68.00  sec  1.25 MBytes  10.5 Mbits/sec    0    428 KBytes       
[ 24]  68.00-69.00  sec  1.25 MBytes  10.5 Mbits/sec    0    431 KBytes       
[ 24]  69.00-70.04  sec  0.00 Bytes  0.00 bits/sec    0    434 KBytes       
[ 24]  70.04-71.04  sec  1.25 MBytes  10.5 Mbits/sec    0    437 KBytes       
[ 24]  71.04-72.00  sec  1.25 MBytes  10.9 Mbits/sec    0    438 KBytes       
[ 24]  72.00-73.00  sec  0.00 Bytes  0.00 bits/sec    0    443 KBytes       
[ 24]  73.00-74.00  sec  1.25 MBytes  10.5 Mbits/sec    0    445 KBytes       
[ 24]  74.00-75.00  sec  1.25 MBytes  10.5 Mbits/sec    0    448 KBytes       
[ 24]  75.00-76.00  sec  0.00 Bytes  0.00 bits/sec    0    451 KBytes       
[ 24]  76.00-77.00  sec  1.25 MBytes  10.5 Mbits/sec    0    454 KBytes       
[ 24]  77.00-78.00  sec  1.25 MBytes  10.5 Mbits/sec    0    455 KBytes       
[ 24]  78.00-79.00  sec  1.25 MBytes  10.5 Mbits/sec    0    460 KBytes       
[ 24]  79.00-80.00  sec  0.00 Bytes  0.00 bits/sec    0    462 KBytes       
[ 24]  80.00-81.00  sec  1.25 MBytes  10.5 Mbits/sec    0    465 KBytes       
[ 24]  81.00-82.00  sec  1.25 MBytes  10.5 Mbits/sec    0    469 KBytes       
[ 24]  82.00-83.00  sec  1.25 MBytes  10.5 Mbits/sec    0    472 KBytes       
[ 24]  83.00-84.05  sec  1.25 MBytes  10.0 Mbits/sec    0    475 KBytes       
[ 24]  84.05-85.00  sec  1.25 MBytes  11.0 Mbits/sec    0    479 KBytes       
[ 24]  85.00-86.00  sec  1.25 MBytes  10.5 Mbits/sec    0    482 KBytes       
[ 24]  86.00-87.00  sec  0.00 Bytes  0.00 bits/sec    0    485 KBytes       
[ 24]  87.00-88.00  sec  1.25 MBytes  10.5 Mbits/sec    0    488 KBytes       
[ 24]  88.00-89.00  sec  1.25 MBytes  10.5 Mbits/sec    0    491 KBytes       
[ 24]  89.00-90.00  sec  1.25 MBytes  10.5 Mbits/sec    0    494 KBytes       
[ 24]  90.00-91.00  sec  1.25 MBytes  10.5 Mbits/sec    0    496 KBytes       
[ 24]  91.00-92.00  sec  0.00 Bytes  0.00 bits/sec    0    498 KBytes       
[ 24]  92.00-93.00  sec  1.25 MBytes  10.5 Mbits/sec    0    501 KBytes       
[ 24]  93.00-94.03  sec  0.00 Bytes  0.00 bits/sec    0    503 KBytes       
[ 24]  94.03-95.00  sec  1.25 MBytes  10.8 Mbits/sec    0    506 KBytes       
[ 24]  95.00-96.00  sec  1.25 MBytes  10.5 Mbits/sec    0    509 KBytes       
[ 24]  96.00-97.00  sec  1.25 MBytes  10.5 Mbits/sec    0    512 KBytes       
[ 24]  97.00-98.04  sec  1.25 MBytes  10.1 Mbits/sec    0    515 KBytes       
[ 24]  98.04-99.00  sec  0.00 Bytes  0.00 bits/sec    0    518 KBytes       
[ 24]  99.00-100.00 sec  1.25 MBytes  10.5 Mbits/sec    0    519 KBytes       
[ 24] 100.00-101.00 sec  1.25 MBytes  10.5 Mbits/sec    0    520 KBytes       
[ 24] 101.00-102.00 sec  0.00 Bytes  0.00 bits/sec    0    522 KBytes       
[ 24] 102.00-103.00 sec  0.00 Bytes  0.00 bits/sec    0    525 KBytes       
[ 24] 103.00-104.00 sec  1.25 MBytes  10.5 Mbits/sec    0    526 KBytes       
[ 24] 104.00-105.00 sec  1.25 MBytes  10.5 Mbits/sec    0    529 KBytes       
[ 24] 105.00-106.00 sec  1.25 MBytes  10.5 Mbits/sec    0    532 KBytes       
[ 24] 106.00-107.01 sec  1.25 MBytes  10.4 Mbits/sec    0    535 KBytes       
[ 24] 107.01-108.00 sec  0.00 Bytes  0.00 bits/sec    0    536 KBytes       
[ 24] 108.00-109.00 sec  1.25 MBytes  10.5 Mbits/sec    0    539 KBytes       
[ 24] 109.00-110.00 sec  1.25 MBytes  10.5 Mbits/sec    0    542 KBytes       
[ 24] 110.00-111.00 sec  1.25 MBytes  10.5 Mbits/sec    0    546 KBytes       
[ 24] 111.00-112.00 sec  1.25 MBytes  10.5 Mbits/sec    0    547 KBytes       
[ 24] 112.00-113.02 sec  0.00 Bytes  0.00 bits/sec    0    551 KBytes       
[ 24] 113.02-114.00 sec  1.25 MBytes  10.6 Mbits/sec    0    554 KBytes       
[ 24] 114.00-115.02 sec  1.25 MBytes  10.3 Mbits/sec    0    557 KBytes       
[ 24] 115.02-116.00 sec  1.25 MBytes  10.7 Mbits/sec    0    559 KBytes       
[ 24] 116.00-117.00 sec  1.25 MBytes  10.5 Mbits/sec    0    563 KBytes       
[ 24] 117.00-118.00 sec  1.25 MBytes  10.5 Mbits/sec    0    566 KBytes       
[ 24] 118.00-119.00 sec  1.25 MBytes  10.5 Mbits/sec    0    567 KBytes       
[ 24] 119.00-120.00 sec  0.00 Bytes  0.00 bits/sec    0    570 KBytes       
[ 24] 120.00-121.02 sec  1.25 MBytes  10.3 Mbits/sec    0    573 KBytes       
[ 24] 121.02-122.00 sec  1.25 MBytes  10.7 Mbits/sec    0    576 KBytes       
[ 24] 122.00-123.00 sec  1.25 MBytes  10.5 Mbits/sec    0    578 KBytes       
[ 24] 123.00-124.01 sec  1.25 MBytes  10.4 Mbits/sec    0    581 KBytes       
[ 24] 124.01-125.00 sec  1.25 MBytes  10.6 Mbits/sec    0    584 KBytes       
[ 24] 125.00-126.00 sec  1.25 MBytes  10.5 Mbits/sec    0    587 KBytes       
[ 24] 126.00-127.00 sec  1.25 MBytes  10.5 Mbits/sec    0    590 KBytes       
[ 24] 127.00-128.00 sec  1.25 MBytes  10.5 Mbits/sec    0    592 KBytes       
[ 24] 128.00-129.00 sec  1.25 MBytes  10.5 Mbits/sec    0    595 KBytes       
[ 24] 129.00-130.00 sec  1.25 MBytes  10.5 Mbits/sec    0    598 KBytes       
[ 24] 130.00-131.04 sec  0.00 Bytes  0.00 bits/sec    0    601 KBytes       
[ 24] 131.04-132.00 sec  1.25 MBytes  10.9 Mbits/sec    0    602 KBytes       
[ 24] 132.00-133.00 sec  1.25 MBytes  10.5 Mbits/sec    0    605 KBytes       
[ 24] 133.00-134.00 sec  1.25 MBytes  10.5 Mbits/sec    0    608 KBytes       
[ 24] 134.00-135.00 sec  1.25 MBytes  10.5 Mbits/sec    0    611 KBytes       
[ 24] 135.00-136.00 sec  1.25 MBytes  10.5 Mbits/sec    0    614 KBytes       
[ 24] 136.00-137.00 sec  0.00 Bytes  0.00 bits/sec    0    615 KBytes       
[ 24] 137.00-138.00 sec  1.25 MBytes  10.5 Mbits/sec    0    618 KBytes       
[ 24] 138.00-139.00 sec  1.25 MBytes  10.5 Mbits/sec    0    621 KBytes       
[ 24] 139.00-140.00 sec  1.25 MBytes  10.5 Mbits/sec    0    624 KBytes       
[ 24] 140.00-141.00 sec  1.25 MBytes  10.5 Mbits/sec    0    625 KBytes       
[ 24] 141.00-142.00 sec  1.25 MBytes  10.5 Mbits/sec    0    629 KBytes       
[ 24] 142.00-143.00 sec  1.25 MBytes  10.5 Mbits/sec    0    631 KBytes       
[ 24] 143.00-144.00 sec  1.25 MBytes  10.5 Mbits/sec    0    635 KBytes       
[ 24] 144.00-145.00 sec  1.25 MBytes  10.5 Mbits/sec    0    636 KBytes       
[ 24] 145.00-146.00 sec  0.00 Bytes  0.00 bits/sec    0    639 KBytes       
[ 24] 146.00-147.00 sec  1.25 MBytes  10.5 Mbits/sec    0    641 KBytes       
[ 24] 147.00-148.00 sec  1.25 MBytes  10.5 Mbits/sec    0    643 KBytes       
[ 24] 148.00-149.00 sec  1.25 MBytes  10.5 Mbits/sec    0    646 KBytes       
[ 24] 149.00-150.00 sec  1.25 MBytes  10.5 Mbits/sec    0    649 KBytes       
[ 24] 150.00-151.00 sec  1.25 MBytes  10.5 Mbits/sec    0    652 KBytes       
[ 24] 151.00-152.00 sec  1.25 MBytes  10.5 Mbits/sec    0    655 KBytes       
[ 24] 152.00-153.00 sec  1.25 MBytes  10.5 Mbits/sec    0    658 KBytes       
[ 24] 153.00-154.00 sec  1.25 MBytes  10.5 Mbits/sec    0    660 KBytes       
[ 24] 154.00-155.00 sec  1.25 MBytes  10.5 Mbits/sec    0    662 KBytes       
[ 24] 155.00-156.00 sec  1.25 MBytes  10.5 Mbits/sec    0    665 KBytes       
[ 24] 156.00-157.08 sec  1.25 MBytes  9.71 Mbits/sec    0    667 KBytes       
[ 24] 157.08-158.00 sec  1.25 MBytes  11.4 Mbits/sec    0    669 KBytes       
[ 24] 158.00-159.00 sec  1.25 MBytes  10.5 Mbits/sec    0    672 KBytes       
[ 24] 159.00-160.00 sec  1.25 MBytes  10.5 Mbits/sec    0    675 KBytes       
[ 24] 160.00-161.02 sec  1.25 MBytes  10.3 Mbits/sec    0    677 KBytes       
[ 24] 161.02-162.00 sec  1.25 MBytes  10.6 Mbits/sec    0    680 KBytes       
[ 24] 162.00-163.00 sec  1.25 MBytes  10.5 Mbits/sec    0    683 KBytes       
[ 24] 163.00-164.00 sec  1.25 MBytes  10.5 Mbits/sec    0    686 KBytes       
[ 24] 164.00-165.01 sec  1.25 MBytes  10.4 Mbits/sec    0    687 KBytes       
[ 24] 165.01-166.00 sec  0.00 Bytes  0.00 bits/sec    0    690 KBytes       
[ 24] 166.00-167.00 sec  1.25 MBytes  10.5 Mbits/sec    0    691 KBytes       
[ 24] 167.00-168.00 sec  1.25 MBytes  10.5 Mbits/sec    0    694 KBytes       
[ 24] 168.00-169.00 sec  1.25 MBytes  10.5 Mbits/sec    0    697 KBytes       
[ 24] 169.00-170.00 sec  1.25 MBytes  10.5 Mbits/sec    0    700 KBytes       
[ 24] 170.00-171.00 sec  1.25 MBytes  10.5 Mbits/sec    0    703 KBytes       
[ 24] 171.00-172.00 sec  1.25 MBytes  10.5 Mbits/sec    0    706 KBytes       
[ 24] 172.00-173.00 sec  2.50 MBytes  21.0 Mbits/sec    0    708 KBytes       
[ 24] 173.00-174.00 sec  1.25 MBytes  10.5 Mbits/sec    0    710 KBytes       
[ 24] 174.00-175.00 sec  0.00 Bytes  0.00 bits/sec    0    713 KBytes       
[ 24] 175.00-176.00 sec  1.25 MBytes  10.5 Mbits/sec    0    716 KBytes       
[ 24] 176.00-177.00 sec  1.25 MBytes  10.5 Mbits/sec    0    717 KBytes       
[ 24] 177.00-178.00 sec  1.25 MBytes  10.5 Mbits/sec    0    718 KBytes       
[ 24] 178.00-179.00 sec  1.25 MBytes  10.4 Mbits/sec    0    721 KBytes       
[ 24] 179.00-180.00 sec  0.00 Bytes  0.00 bits/sec    0    723 KBytes       
[ 24] 180.00-181.00 sec  1.25 MBytes  10.5 Mbits/sec    0    725 KBytes       
[ 24] 181.00-182.01 sec  1.25 MBytes  10.4 Mbits/sec    0    728 KBytes       
[ 24] 182.01-183.00 sec  1.25 MBytes  10.6 Mbits/sec    0    730 KBytes       
[ 24] 183.00-184.00 sec  2.50 MBytes  21.0 Mbits/sec    0    734 KBytes       
[ 24] 184.00-185.01 sec  1.25 MBytes  10.4 Mbits/sec    0    735 KBytes       
[ 24] 185.01-186.00 sec  1.25 MBytes  10.6 Mbits/sec    0    738 KBytes       
[ 24] 186.00-187.00 sec  1.25 MBytes  10.5 Mbits/sec    0    741 KBytes       
[ 24] 187.00-188.00 sec  1.25 MBytes  10.5 Mbits/sec    0    744 KBytes       
[ 24] 188.00-189.00 sec  1.25 MBytes  10.5 Mbits/sec    0    747 KBytes       
[ 24] 189.00-190.00 sec  1.25 MBytes  10.5 Mbits/sec    0    749 KBytes       
[ 24] 190.00-191.00 sec  1.25 MBytes  10.5 Mbits/sec    0    752 KBytes       
[ 24] 191.00-192.00 sec  1.25 MBytes  10.5 Mbits/sec    0    755 KBytes       
[ 24] 192.00-193.00 sec  2.50 MBytes  21.0 Mbits/sec    0    757 KBytes       
[ 24] 193.00-194.00 sec  1.25 MBytes  10.5 Mbits/sec    0    759 KBytes       
[ 24] 194.00-195.00 sec  1.25 MBytes  10.5 Mbits/sec    0    761 KBytes       
[ 24] 195.00-196.00 sec  1.25 MBytes  10.5 Mbits/sec    0    765 KBytes       
[ 24] 196.00-197.00 sec  1.25 MBytes  10.5 Mbits/sec    0    766 KBytes       
[ 24] 197.00-198.00 sec  1.25 MBytes  10.5 Mbits/sec    0    769 KBytes       
[ 24] 198.00-199.00 sec  1.25 MBytes  10.5 Mbits/sec    0    772 KBytes       
[ 24] 199.00-200.06 sec  1.25 MBytes  9.92 Mbits/sec    0    775 KBytes       
[ 24] 200.06-201.00 sec  1.25 MBytes  11.1 Mbits/sec    0    778 KBytes       
[ 24] 201.00-202.00 sec  2.50 MBytes  21.0 Mbits/sec    0    781 KBytes       
[ 24] 202.00-203.00 sec  0.00 Bytes  0.00 bits/sec    0    782 KBytes       
[ 24] 203.00-204.08 sec  2.50 MBytes  19.5 Mbits/sec    0    785 KBytes       
[ 24] 204.08-205.00 sec  0.00 Bytes  0.00 bits/sec    0    786 KBytes       
[ 24] 205.00-206.00 sec  1.25 MBytes  10.5 Mbits/sec    0    788 KBytes       
[ 24] 206.00-207.08 sec  1.25 MBytes  9.70 Mbits/sec    0    790 KBytes       
[ 24] 207.08-208.00 sec  1.25 MBytes  11.4 Mbits/sec    0    793 KBytes       
[ 24] 208.00-209.00 sec  1.25 MBytes  10.5 Mbits/sec    0    796 KBytes       
[ 24] 209.00-210.00 sec  1.25 MBytes  10.5 Mbits/sec    0    798 KBytes       
[ 24] 210.00-211.00 sec  2.50 MBytes  21.0 Mbits/sec    0    800 KBytes       
[ 24] 211.00-212.00 sec  1.25 MBytes  10.5 Mbits/sec    0    803 KBytes       
[ 24] 212.00-213.09 sec  1.25 MBytes  9.58 Mbits/sec    0    805 KBytes       
[ 24] 213.09-214.08 sec  0.00 Bytes  0.00 bits/sec    0    807 KBytes       
[ 24] 214.08-215.00 sec  2.50 MBytes  22.8 Mbits/sec    0    809 KBytes       
[ 24] 215.00-216.00 sec  1.25 MBytes  10.5 Mbits/sec    0    812 KBytes       
[ 24] 216.00-217.00 sec  1.25 MBytes  10.5 Mbits/sec    0    814 KBytes       
[ 24] 217.00-218.07 sec  1.25 MBytes  9.83 Mbits/sec    0    817 KBytes       
[ 24] 218.07-219.00 sec  1.25 MBytes  11.2 Mbits/sec    0    820 KBytes       
[ 24] 219.00-220.00 sec  2.50 MBytes  21.0 Mbits/sec    0    823 KBytes       
[ 24] 220.00-221.00 sec  1.25 MBytes  10.5 Mbits/sec    0    824 KBytes       
[ 24] 221.00-222.00 sec  1.25 MBytes  10.5 Mbits/sec    0    827 KBytes       
[ 24] 222.00-223.00 sec  1.25 MBytes  10.5 Mbits/sec    0    830 KBytes       
[ 24] 223.00-224.05 sec  1.25 MBytes  9.99 Mbits/sec    0    831 KBytes       
[ 24] 224.05-225.00 sec  1.25 MBytes  11.0 Mbits/sec    0    833 KBytes       
[ 24] 225.00-226.00 sec  1.25 MBytes  10.5 Mbits/sec    0    836 KBytes       
[ 24] 226.00-227.02 sec  1.25 MBytes  10.3 Mbits/sec    0    837 KBytes       
[ 24] 227.02-228.11 sec  1.25 MBytes  9.60 Mbits/sec    0    840 KBytes       
[ 24] 228.11-229.00 sec  1.25 MBytes  11.7 Mbits/sec    0    841 KBytes       
[ 24] 229.00-230.00 sec  2.50 MBytes  21.0 Mbits/sec    0    844 KBytes       
[ 24] 230.00-231.00 sec  0.00 Bytes  0.00 bits/sec    0    846 KBytes       
[ 24] 231.00-232.00 sec  2.50 MBytes  21.0 Mbits/sec    0    848 KBytes       
[ 24] 232.00-233.00 sec  1.25 MBytes  10.5 Mbits/sec    0    851 KBytes       
[ 24] 233.00-234.00 sec  1.25 MBytes  10.5 Mbits/sec    0    853 KBytes       
[ 24] 234.00-235.00 sec  1.25 MBytes  10.5 Mbits/sec    0    856 KBytes       
[ 24] 235.00-236.04 sec  1.25 MBytes  10.1 Mbits/sec    0    858 KBytes       
[ 24] 236.04-237.00 sec  2.50 MBytes  21.7 Mbits/sec    0    861 KBytes       
[ 24] 237.00-238.00 sec  1.25 MBytes  10.5 Mbits/sec    0    864 KBytes       
[ 24] 238.00-239.00 sec  1.25 MBytes  10.5 Mbits/sec    0    867 KBytes       
[ 24] 239.00-240.11 sec  1.25 MBytes  9.46 Mbits/sec    0    870 KBytes       
[ 24] 240.11-241.00 sec  1.25 MBytes  11.8 Mbits/sec    0    871 KBytes       
[ 24] 241.00-242.00 sec  2.50 MBytes  21.0 Mbits/sec    0    874 KBytes       
[ 24] 242.00-243.00 sec  1.25 MBytes  10.5 Mbits/sec    0    877 KBytes       
[ 24] 243.00-244.00 sec  1.25 MBytes  10.5 Mbits/sec    0    880 KBytes       
[ 24] 244.00-245.00 sec  1.25 MBytes  10.5 Mbits/sec    0    881 KBytes       
[ 24] 245.00-246.00 sec  2.50 MBytes  21.0 Mbits/sec    0    884 KBytes       
[ 24] 246.00-247.00 sec  1.25 MBytes  10.5 Mbits/sec    0    887 KBytes       
[ 24] 247.00-248.00 sec  1.25 MBytes  10.5 Mbits/sec    0    889 KBytes       
[ 24] 248.00-249.00 sec  1.25 MBytes  10.5 Mbits/sec    0    891 KBytes       
[ 24] 249.00-250.00 sec  1.25 MBytes  10.5 Mbits/sec    0    894 KBytes       
[ 24] 250.00-251.00 sec  1.25 MBytes  10.5 Mbits/sec    0    895 KBytes       
[ 24] 251.00-252.00 sec  1.25 MBytes  10.5 Mbits/sec    0    898 KBytes       
[ 24] 252.00-253.00 sec  2.50 MBytes  21.0 Mbits/sec    0    901 KBytes       
[ 24] 253.00-254.00 sec  0.00 Bytes  0.00 bits/sec    0    902 KBytes       
[ 24] 254.00-255.00 sec  2.50 MBytes  21.0 Mbits/sec    0    905 KBytes       
[ 24] 255.00-256.00 sec  1.25 MBytes  10.5 Mbits/sec    0    906 KBytes       
[ 24] 256.00-257.00 sec  1.25 MBytes  10.5 Mbits/sec    0    909 KBytes       
[ 24] 257.00-258.00 sec  1.25 MBytes  10.5 Mbits/sec    0    911 KBytes       
[ 24] 258.00-259.00 sec  1.25 MBytes  10.5 Mbits/sec    0    913 KBytes       
[ 24] 259.00-260.00 sec  1.25 MBytes  10.5 Mbits/sec    0    916 KBytes       
[ 24] 260.00-261.00 sec  2.50 MBytes  21.0 Mbits/sec    0    919 KBytes       
[ 24] 261.00-262.00 sec  1.25 MBytes  10.5 Mbits/sec    0    921 KBytes       
[ 24] 262.00-263.00 sec  1.25 MBytes  10.5 Mbits/sec    0    923 KBytes       
[ 24] 263.00-264.00 sec  2.50 MBytes  21.0 Mbits/sec    0    926 KBytes       
[ 24] 264.00-265.00 sec  1.25 MBytes  10.5 Mbits/sec    0    929 KBytes       
[ 24] 265.00-266.00 sec  1.25 MBytes  10.5 Mbits/sec    0    930 KBytes       
[ 24] 266.00-267.00 sec  1.25 MBytes  10.5 Mbits/sec    0    933 KBytes       
[ 24] 267.00-268.00 sec  2.50 MBytes  21.0 Mbits/sec    0    936 KBytes       
[ 24] 268.00-269.00 sec  1.25 MBytes  10.5 Mbits/sec    0    939 KBytes       
[ 24] 269.00-270.00 sec  1.25 MBytes  10.5 Mbits/sec    0    940 KBytes       
[ 24] 270.00-271.00 sec  2.50 MBytes  21.0 Mbits/sec    0    943 KBytes       
[ 24] 271.00-272.00 sec  1.25 MBytes  10.5 Mbits/sec    0    946 KBytes       
[ 24] 272.00-273.00 sec  1.25 MBytes  10.5 Mbits/sec    0    947 KBytes       
[ 24] 273.00-274.00 sec  0.00 Bytes  0.00 bits/sec    0    949 KBytes       
[ 24] 274.00-275.00 sec  1.25 MBytes  10.5 Mbits/sec    0    950 KBytes       
[ 24] 275.00-276.00 sec  2.50 MBytes  21.0 Mbits/sec  103    526 KBytes       
[ 24] 276.00-277.00 sec  0.00 Bytes  0.00 bits/sec    0    529 KBytes       
[ 24] 277.00-278.00 sec  1.25 MBytes  10.5 Mbits/sec    0    532 KBytes       
[ 24] 278.00-279.00 sec  1.25 MBytes  10.5 Mbits/sec    0    536 KBytes       
[ 24] 279.00-280.00 sec  1.25 MBytes  10.5 Mbits/sec    0    539 KBytes       
[ 24] 280.00-281.00 sec  1.25 MBytes  10.5 Mbits/sec    0    542 KBytes       
[ 24] 281.00-282.01 sec  1.25 MBytes  10.4 Mbits/sec    0    543 KBytes       
[ 24] 282.01-283.00 sec  1.25 MBytes  10.6 Mbits/sec    0    547 KBytes       
[ 24] 283.00-284.00 sec  1.25 MBytes  10.5 Mbits/sec    0    550 KBytes       
[ 24] 284.00-285.00 sec  1.25 MBytes  10.5 Mbits/sec    0    553 KBytes       
[ 24] 285.00-286.00 sec  1.25 MBytes  10.5 Mbits/sec    0    556 KBytes       
[ 24] 286.00-287.00 sec  1.25 MBytes  10.5 Mbits/sec    0    559 KBytes       
[ 24] 287.00-288.02 sec  1.25 MBytes  10.3 Mbits/sec    0    561 KBytes       
[ 24] 288.02-289.00 sec  1.25 MBytes  10.7 Mbits/sec    0    566 KBytes       
[ 24] 289.00-290.02 sec  1.25 MBytes  10.3 Mbits/sec    0    567 KBytes       
