Connecting to host 10.0.0.1, port 5566
[ 24] local 10.0.0.3 port 57610 connected to 10.0.0.1 port 5566
[ 24]  40.00-41.00  sec  8.75 MBytes  73.4 Mbits/sec    0   2.13 MBytes       
[ 24]  41.00-42.00  sec  6.25 MBytes  52.4 Mbits/sec    0   2.13 MBytes       
[ 24]  42.00-43.00  sec  7.50 MBytes  62.9 Mbits/sec    0   2.14 MBytes       
[ 24]  43.00-44.00  sec  6.25 MBytes  52.4 Mbits/sec    0   2.14 MBytes       
[ 24]  44.00-45.00  sec  8.75 MBytes  73.4 Mbits/sec    0   2.15 MBytes       
[ 24]  45.00-46.00  sec  10.0 MBytes  83.9 Mbits/sec    0   2.15 MBytes       
[ 24]  46.00-47.04  sec  6.25 MBytes  50.5 Mbits/sec    0   2.16 MBytes       
[ 24]  47.04-48.00  sec  5.00 MBytes  43.6 Mbits/sec    0   2.16 MBytes       
[ 24]  48.00-49.00  sec  7.50 MBytes  62.8 Mbits/sec    0   2.17 MBytes       
[ 24]  49.00-50.00  sec  8.75 MBytes  73.6 Mbits/sec    0   2.17 MBytes       
[ 24]  50.00-51.09  sec  8.75 MBytes  67.4 Mbits/sec    0   2.17 MBytes       
[ 24]  51.09-52.00  sec  6.25 MBytes  57.6 Mbits/sec    0   2.18 MBytes       
[ 24]  52.00-53.00  sec  6.25 MBytes  52.4 Mbits/sec    0   2.18 MBytes       
[ 24]  53.00-54.00  sec  7.50 MBytes  62.9 Mbits/sec    0   2.19 MBytes       
[ 24]  54.00-55.00  sec  8.75 MBytes  73.4 Mbits/sec    0   2.19 MBytes       
[ 24]  55.00-56.00  sec  6.25 MBytes  52.4 Mbits/sec    0   2.20 MBytes       
[ 24]  56.00-57.00  sec  7.50 MBytes  62.9 Mbits/sec    0   2.20 MBytes       
[ 24]  57.00-58.00  sec  6.25 MBytes  52.4 Mbits/sec    0   2.20 MBytes       
[ 24]  58.00-59.00  sec  8.75 MBytes  73.4 Mbits/sec    0   2.21 MBytes       
[ 24]  59.00-60.00  sec  7.50 MBytes  62.9 Mbits/sec    0   2.21 MBytes       
[ 24]  60.00-61.00  sec  8.75 MBytes  73.4 Mbits/sec    0   2.22 MBytes       
[ 24]  61.00-62.00  sec  6.25 MBytes  52.4 Mbits/sec    0   2.22 MBytes       
[ 24]  62.00-63.00  sec  5.00 MBytes  41.9 Mbits/sec    0   2.23 MBytes       
[ 24]  63.00-64.00  sec  10.0 MBytes  83.9 Mbits/sec    0   2.23 MBytes       
[ 24]  64.00-65.00  sec  8.75 MBytes  73.4 Mbits/sec    0   2.24 MBytes       
[ 24]  65.00-66.00  sec  7.50 MBytes  63.0 Mbits/sec    0   2.24 MBytes       
[ 24]  66.00-67.00  sec  7.50 MBytes  62.9 Mbits/sec    0   2.25 MBytes       
[ 24]  67.00-68.00  sec  10.0 MBytes  83.9 Mbits/sec    0   2.25 MBytes       
[ 24]  68.00-69.00  sec  7.50 MBytes  62.9 Mbits/sec    0   2.25 MBytes       
[ 24]  69.00-70.00  sec  6.25 MBytes  52.4 Mbits/sec    0   2.26 MBytes       
[ 24]  70.00-71.00  sec  5.00 MBytes  41.9 Mbits/sec    0   2.26 MBytes       
[ 24]  71.00-72.00  sec  7.50 MBytes  62.9 Mbits/sec    0   2.27 MBytes       
[ 24]  72.00-73.00  sec  10.0 MBytes  83.8 Mbits/sec    0   2.27 MBytes       
[ 24]  73.00-74.00  sec  7.50 MBytes  62.9 Mbits/sec    0   2.28 MBytes       
[ 24]  74.00-75.00  sec  8.75 MBytes  73.4 Mbits/sec    0   2.28 MBytes       
[ 24]  75.00-76.00  sec  6.25 MBytes  52.4 Mbits/sec    0   2.28 MBytes       
[ 24]  76.00-77.06  sec  10.0 MBytes  79.3 Mbits/sec    0   2.29 MBytes       
[ 24]  77.06-78.00  sec  8.75 MBytes  78.0 Mbits/sec    0   2.30 MBytes       
[ 24]  78.00-79.00  sec  6.25 MBytes  52.4 Mbits/sec    0   2.30 MBytes       
[ 24]  79.00-80.00  sec  6.25 MBytes  52.5 Mbits/sec    0   2.30 MBytes       
[ 24]  80.00-81.00  sec  5.00 MBytes  41.9 Mbits/sec    0   2.30 MBytes       
[ 24]  81.00-82.00  sec  5.00 MBytes  41.9 Mbits/sec    0   2.31 MBytes       
[ 24]  82.00-83.00  sec  5.00 MBytes  41.9 Mbits/sec    0   2.31 MBytes       
[ 24]  83.00-84.00  sec  8.75 MBytes  73.4 Mbits/sec    0   2.31 MBytes       
[ 24]  84.00-85.00  sec  7.50 MBytes  62.9 Mbits/sec    0   2.32 MBytes       
[ 24]  85.00-86.00  sec  10.0 MBytes  83.9 Mbits/sec    0   2.33 MBytes       
[ 24]  86.00-87.00  sec  8.75 MBytes  73.4 Mbits/sec    0   2.33 MBytes       
[ 24]  87.00-88.00  sec  7.50 MBytes  62.9 Mbits/sec    0   2.33 MBytes       
[ 24]  88.00-89.00  sec  6.25 MBytes  52.4 Mbits/sec    0   2.34 MBytes       
[ 24]  89.00-90.00  sec  8.75 MBytes  73.5 Mbits/sec    0   2.34 MBytes       
[ 24]  90.00-91.00  sec  6.25 MBytes  52.4 Mbits/sec    0   2.34 MBytes       
[ 24]  91.00-92.00  sec  3.75 MBytes  31.5 Mbits/sec    0   2.34 MBytes       
[ 24]  92.00-93.00  sec  7.50 MBytes  62.8 Mbits/sec   28   1.18 MBytes       
[ 24]  93.00-94.00  sec  3.75 MBytes  31.5 Mbits/sec    0   1.18 MBytes       
[ 24]  94.00-95.00  sec  5.00 MBytes  41.9 Mbits/sec    0   1.19 MBytes       
[ 24]  95.00-96.00  sec  6.25 MBytes  52.4 Mbits/sec    0   1.19 MBytes       
[ 24]  96.00-97.00  sec  3.75 MBytes  31.5 Mbits/sec    0   1.20 MBytes       
[ 24]  97.00-98.00  sec  6.25 MBytes  52.4 Mbits/sec    0   1.21 MBytes       
[ 24]  98.00-99.02  sec  6.25 MBytes  51.2 Mbits/sec    0   1.21 MBytes       
[ 24]  99.02-100.00 sec  6.25 MBytes  53.7 Mbits/sec    0   1.22 MBytes       
[ 24] 100.00-101.00 sec  6.25 MBytes  52.4 Mbits/sec    0   1.22 MBytes       
[ 24] 101.00-102.00 sec  5.00 MBytes  41.9 Mbits/sec    0   1.23 MBytes       
[ 24] 102.00-103.00 sec  3.75 MBytes  31.4 Mbits/sec    0   1.24 MBytes       
[ 24] 103.00-104.00 sec  1.25 MBytes  10.5 Mbits/sec    0   1.24 MBytes       
[ 24] 104.00-105.05 sec  0.00 Bytes  0.00 bits/sec    0   1.24 MBytes       
[ 24] 105.05-106.06 sec  0.00 Bytes  0.00 bits/sec   27    814 KBytes       
[ 24] 106.06-107.00 sec  0.00 Bytes  0.00 bits/sec   13    700 KBytes       
[ 24] 107.00-108.00 sec  0.00 Bytes  0.00 bits/sec   25    665 KBytes       
[ 24] 108.00-109.00 sec  0.00 Bytes  0.00 bits/sec  290    450 KBytes       
[ 24] 109.00-110.00 sec  1.25 MBytes  10.5 Mbits/sec  262    280 KBytes       
[ 24] 110.00-111.00 sec  1.25 MBytes  10.5 Mbits/sec    0    634 KBytes       
[ 24] 111.00-112.02 sec  1.25 MBytes  10.3 Mbits/sec   30    321 KBytes       
[ 24] 112.02-113.01 sec  1.25 MBytes  10.6 Mbits/sec    0    325 KBytes       
[ 24] 113.01-114.05 sec  0.00 Bytes  0.00 bits/sec    0    327 KBytes       
[ 24] 114.05-115.00 sec  1.25 MBytes  11.1 Mbits/sec    4    168 KBytes       
[ 24] 115.00-116.00 sec  0.00 Bytes  0.00 bits/sec    0    173 KBytes       
[ 24] 116.00-117.00 sec  1.25 MBytes  10.5 Mbits/sec    0    178 KBytes       
[ 24] 117.00-118.00 sec  0.00 Bytes  0.00 bits/sec    0    182 KBytes       
[ 24] 118.00-119.00 sec  1.25 MBytes  10.5 Mbits/sec    0    188 KBytes       
[ 24] 119.00-120.00 sec  0.00 Bytes  0.00 bits/sec    0    192 KBytes       
[ 24] 120.00-121.00 sec  1.25 MBytes  10.5 Mbits/sec    0    198 KBytes       
[ 24] 121.00-122.00 sec  0.00 Bytes  0.00 bits/sec    0    204 KBytes       
[ 24] 122.00-123.01 sec  1.25 MBytes  10.4 Mbits/sec    0    208 KBytes       
[ 24] 123.01-124.00 sec  0.00 Bytes  0.00 bits/sec    0    212 KBytes       
[ 24] 124.00-125.00 sec  1.25 MBytes  10.5 Mbits/sec    0    216 KBytes       
[ 24] 125.00-126.00 sec  0.00 Bytes  0.00 bits/sec    0    219 KBytes       
[ 24] 126.00-127.00 sec  1.25 MBytes  10.5 Mbits/sec    0    222 KBytes       
[ 24] 127.00-128.00 sec  0.00 Bytes  0.00 bits/sec    0    229 KBytes       
[ 24] 128.00-129.00 sec  1.25 MBytes  10.5 Mbits/sec    0    236 KBytes       
[ 24] 129.00-130.00 sec  1.25 MBytes  10.5 Mbits/sec    0    243 KBytes       
[ 24] 130.00-131.00 sec  1.25 MBytes  10.5 Mbits/sec    0    249 KBytes       
[ 24] 131.00-132.03 sec  1.25 MBytes  10.2 Mbits/sec    0    255 KBytes       
[ 24] 132.03-133.00 sec  1.25 MBytes  10.8 Mbits/sec    0    260 KBytes       
[ 24] 133.00-134.00 sec  1.25 MBytes  10.5 Mbits/sec    0    266 KBytes       
[ 24] 134.00-135.00 sec  1.25 MBytes  10.5 Mbits/sec    0    272 KBytes       
[ 24] 135.00-136.00 sec  1.25 MBytes  10.5 Mbits/sec    4    274 KBytes       
[ 24] 136.00-137.00 sec  0.00 Bytes  0.00 bits/sec    0    279 KBytes       
[ 24] 137.00-138.00 sec  1.25 MBytes  10.5 Mbits/sec    0    283 KBytes       
[ 24] 138.00-139.00 sec  1.25 MBytes  10.5 Mbits/sec    0    288 KBytes       
[ 24] 139.00-140.00 sec  0.00 Bytes  0.00 bits/sec    0    293 KBytes       
[ 24] 140.00-141.00 sec  1.25 MBytes  10.5 Mbits/sec    0    298 KBytes       
[ 24] 141.00-142.05 sec  1.25 MBytes  9.98 Mbits/sec    0    305 KBytes       
[ 24] 142.05-143.00 sec  1.25 MBytes  11.0 Mbits/sec    0    308 KBytes       
[ 24] 143.00-144.00 sec  1.25 MBytes  10.5 Mbits/sec    0    314 KBytes       
[ 24] 144.00-145.00 sec  1.25 MBytes  10.5 Mbits/sec    0    321 KBytes       
[ 24] 145.00-146.00 sec  1.25 MBytes  10.5 Mbits/sec    0    327 KBytes       
[ 24] 146.00-147.00 sec  2.50 MBytes  21.0 Mbits/sec    0    334 KBytes       
[ 24] 147.00-148.00 sec  1.25 MBytes  10.5 Mbits/sec    0    339 KBytes       
[ 24] 148.00-149.00 sec  1.25 MBytes  10.5 Mbits/sec    0    346 KBytes       
[ 24] 149.00-150.00 sec  1.25 MBytes  10.5 Mbits/sec    0    354 KBytes       
[ 24] 150.00-151.00 sec  1.25 MBytes  10.5 Mbits/sec    0    358 KBytes       
[ 24] 151.00-152.00 sec  1.25 MBytes  10.5 Mbits/sec    0    362 KBytes       
[ 24] 152.00-153.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[ 24] 153.00-154.02 sec  2.50 MBytes  20.5 Mbits/sec    0    375 KBytes       
[ 24] 154.02-155.00 sec  1.25 MBytes  10.7 Mbits/sec    0    382 KBytes       
[ 24] 155.00-156.00 sec  2.50 MBytes  21.0 Mbits/sec    0    387 KBytes       
[ 24] 156.00-157.00 sec  1.25 MBytes  10.5 Mbits/sec    0    393 KBytes       
[ 24] 157.00-158.00 sec  1.25 MBytes  10.5 Mbits/sec    0    399 KBytes       
[ 24] 158.00-159.00 sec  1.25 MBytes  10.5 Mbits/sec    0    404 KBytes       
[ 24] 159.00-160.02 sec  1.25 MBytes  10.3 Mbits/sec    0    409 KBytes       
[ 24] 160.02-161.00 sec  1.25 MBytes  10.7 Mbits/sec    0    413 KBytes       
[ 24] 161.00-162.00 sec  1.25 MBytes  10.5 Mbits/sec    0    417 KBytes       
[ 24] 162.00-163.00 sec  1.25 MBytes  10.5 Mbits/sec    0    423 KBytes       
[ 24] 163.00-164.00 sec  2.50 MBytes  21.0 Mbits/sec    0    427 KBytes       
[ 24] 164.00-165.00 sec  1.25 MBytes  10.5 Mbits/sec    0    433 KBytes       
[ 24] 165.00-166.00 sec  1.25 MBytes  10.5 Mbits/sec    0    438 KBytes       
[ 24] 166.00-167.00 sec  1.25 MBytes  10.5 Mbits/sec    0    441 KBytes       
[ 24] 167.00-168.00 sec  1.25 MBytes  10.5 Mbits/sec    0    447 KBytes       
[ 24] 168.00-169.00 sec  1.25 MBytes  10.5 Mbits/sec   41    120 KBytes       
[ 24] 169.00-170.00 sec  0.00 Bytes  0.00 bits/sec    0    228 KBytes       
[ 24] 170.00-171.00 sec  1.25 MBytes  10.5 Mbits/sec    0    233 KBytes       
[ 24] 171.00-172.00 sec  1.25 MBytes  10.5 Mbits/sec    0    239 KBytes       
[ 24] 172.00-173.00 sec  1.25 MBytes  10.5 Mbits/sec    0    243 KBytes       
[ 24] 173.00-174.00 sec  0.00 Bytes  0.00 bits/sec    0    249 KBytes       
[ 24] 174.00-175.00 sec  1.25 MBytes  10.5 Mbits/sec    0    256 KBytes       
[ 24] 175.00-176.00 sec  1.25 MBytes  10.5 Mbits/sec    0    262 KBytes       
[ 24] 176.00-177.00 sec  1.25 MBytes  10.5 Mbits/sec    0    266 KBytes       
[ 24] 177.00-178.00 sec  1.25 MBytes  10.5 Mbits/sec    0    272 KBytes       
[ 24] 178.00-179.00 sec  1.25 MBytes  10.5 Mbits/sec    0    279 KBytes       
[ 24] 179.00-180.00 sec  1.25 MBytes  10.5 Mbits/sec    0    286 KBytes       
[ 24] 180.00-181.00 sec  1.25 MBytes  10.5 Mbits/sec    0    291 KBytes       
[ 24] 181.00-182.00 sec  1.25 MBytes  10.5 Mbits/sec    0    297 KBytes       
[ 24] 182.00-183.00 sec  1.25 MBytes  10.5 Mbits/sec    0    303 KBytes       
[ 24] 183.00-184.00 sec  1.25 MBytes  10.5 Mbits/sec    0    310 KBytes       
[ 24] 184.00-185.06 sec  1.25 MBytes  9.91 Mbits/sec    0    315 KBytes       
[ 24] 185.06-186.03 sec  1.25 MBytes  10.8 Mbits/sec    0    321 KBytes       
[ 24] 186.03-187.00 sec  1.25 MBytes  10.8 Mbits/sec    0    325 KBytes       
[ 24] 187.00-188.00 sec  1.25 MBytes  10.5 Mbits/sec    0    332 KBytes       
[ 24] 188.00-189.00 sec  1.25 MBytes  10.5 Mbits/sec    0    338 KBytes       
[ 24] 189.00-190.00 sec  1.25 MBytes  10.5 Mbits/sec    0    344 KBytes       
[ 24] 190.00-191.00 sec  1.25 MBytes  10.5 Mbits/sec    0    348 KBytes       
[ 24] 191.00-192.00 sec  1.25 MBytes  10.5 Mbits/sec    0    354 KBytes       
[ 24] 192.00-193.00 sec  1.25 MBytes  10.5 Mbits/sec    0    361 KBytes       
[ 24] 193.00-194.00 sec  2.50 MBytes  21.0 Mbits/sec    0    368 KBytes       
[ 24] 194.00-195.00 sec  1.25 MBytes  10.5 Mbits/sec    0    372 KBytes       
[ 24] 195.00-196.00 sec  1.25 MBytes  10.5 Mbits/sec    0    379 KBytes       
[ 24] 196.00-197.00 sec  1.25 MBytes  10.5 Mbits/sec    0    382 KBytes       
[ 24] 197.00-198.00 sec  1.25 MBytes  10.5 Mbits/sec    0    389 KBytes       
[ 24] 198.00-199.00 sec  2.50 MBytes  21.0 Mbits/sec    0    395 KBytes       
[ 24] 199.00-200.06 sec  1.25 MBytes  9.91 Mbits/sec    0    402 KBytes       
[ 24] 200.06-201.00 sec  1.25 MBytes  11.1 Mbits/sec    0    406 KBytes       
[ 24] 201.00-202.00 sec  1.25 MBytes  10.5 Mbits/sec    0    410 KBytes       
[ 24] 202.00-203.05 sec  2.50 MBytes  19.9 Mbits/sec    0    417 KBytes       
[ 24] 203.05-204.00 sec  1.25 MBytes  11.1 Mbits/sec    0    420 KBytes       
[ 24] 204.00-205.00 sec  1.25 MBytes  10.5 Mbits/sec    0    426 KBytes       
[ 24] 205.00-206.00 sec  1.25 MBytes  10.5 Mbits/sec    0    430 KBytes       
[ 24] 206.00-207.00 sec  1.25 MBytes  10.5 Mbits/sec    0    436 KBytes       
[ 24] 207.00-208.00 sec  1.25 MBytes  10.5 Mbits/sec    0    438 KBytes       
[ 24] 208.00-209.01 sec  2.50 MBytes  20.8 Mbits/sec    0    445 KBytes       
[ 24] 209.01-210.00 sec  1.25 MBytes  10.6 Mbits/sec    0    451 KBytes       
[ 24] 210.00-211.00 sec  1.25 MBytes  10.5 Mbits/sec    0    455 KBytes       
[ 24] 211.00-212.00 sec  2.50 MBytes  21.0 Mbits/sec    0    462 KBytes       
[ 24] 212.00-213.01 sec  2.50 MBytes  20.8 Mbits/sec    0    468 KBytes       
[ 24] 213.01-214.01 sec  1.25 MBytes  10.5 Mbits/sec    0    474 KBytes       
[ 24] 214.01-215.00 sec  1.25 MBytes  10.6 Mbits/sec    0    479 KBytes       
[ 24] 215.00-216.01 sec  2.50 MBytes  20.9 Mbits/sec   30    239 KBytes       
[ 24] 216.01-217.01 sec  0.00 Bytes  0.00 bits/sec    0    245 KBytes       
[ 24] 217.01-218.00 sec  1.25 MBytes  10.6 Mbits/sec    0    250 KBytes       
[ 24] 218.00-219.00 sec  1.25 MBytes  10.5 Mbits/sec    0    257 KBytes       
[ 24] 219.00-220.00 sec  1.25 MBytes  10.5 Mbits/sec    0    264 KBytes       
[ 24] 220.00-221.00 sec  1.25 MBytes  10.5 Mbits/sec    0    270 KBytes       
[ 24] 221.00-222.00 sec  1.25 MBytes  10.5 Mbits/sec    0    276 KBytes       
[ 24] 222.00-223.00 sec  1.25 MBytes  10.5 Mbits/sec    0    281 KBytes       
[ 24] 223.00-224.00 sec  1.25 MBytes  10.5 Mbits/sec    0    287 KBytes       
[ 24] 224.00-225.00 sec  0.00 Bytes  0.00 bits/sec    0    293 KBytes       
[ 24] 225.00-226.00 sec  1.25 MBytes  10.5 Mbits/sec    0    298 KBytes       
[ 24] 226.00-227.00 sec  1.25 MBytes  10.5 Mbits/sec    0    304 KBytes       
[ 24] 227.00-228.00 sec  2.50 MBytes  21.0 Mbits/sec    0    311 KBytes       
[ 24] 228.00-229.00 sec  1.25 MBytes  10.5 Mbits/sec    0    318 KBytes       
[ 24] 229.00-230.00 sec  1.25 MBytes  10.5 Mbits/sec    0    325 KBytes       
[ 24] 230.00-231.00 sec  1.25 MBytes  10.5 Mbits/sec    0    329 KBytes       
[ 24] 231.00-232.00 sec  1.25 MBytes  10.5 Mbits/sec    0    335 KBytes       
[ 24] 232.00-233.00 sec  1.25 MBytes  10.5 Mbits/sec    0    341 KBytes       
[ 24] 233.00-234.00 sec  1.25 MBytes  10.5 Mbits/sec    0    346 KBytes       
[ 24] 234.00-235.00 sec  1.25 MBytes  10.5 Mbits/sec    0    354 KBytes       
[ 24] 235.00-236.00 sec  2.50 MBytes  21.0 Mbits/sec    0    361 KBytes       
[ 24] 236.00-237.00 sec  1.25 MBytes  10.5 Mbits/sec    0    366 KBytes       
[ 24] 237.00-238.00 sec  1.25 MBytes  10.5 Mbits/sec    0    373 KBytes       
[ 24] 238.00-239.00 sec  1.25 MBytes  10.5 Mbits/sec    0    378 KBytes       
[ 24] 239.00-240.01 sec  2.50 MBytes  20.8 Mbits/sec    0    383 KBytes       
[ 24] 240.01-241.00 sec  1.25 MBytes  10.6 Mbits/sec    0    389 KBytes       
[ 24] 241.00-242.01 sec  1.25 MBytes  10.4 Mbits/sec    0    393 KBytes       
[ 24] 242.01-243.01 sec  1.25 MBytes  10.5 Mbits/sec    0    399 KBytes       
[ 24] 243.01-244.01 sec  1.25 MBytes  10.5 Mbits/sec    0    403 KBytes       
[ 24] 244.01-245.00 sec  1.25 MBytes  10.6 Mbits/sec    0    407 KBytes       
[ 24] 245.00-246.00 sec  1.25 MBytes  10.5 Mbits/sec    0    411 KBytes       
[ 24] 246.00-247.00 sec  2.50 MBytes  21.0 Mbits/sec    0    417 KBytes       
[ 24] 247.00-248.00 sec  1.25 MBytes  10.5 Mbits/sec    0    424 KBytes       
[ 24] 248.00-249.04 sec  1.25 MBytes  10.1 Mbits/sec    0    428 KBytes       
[ 24] 249.04-250.00 sec  2.50 MBytes  21.9 Mbits/sec    0    434 KBytes       
[ 24] 250.00-251.00 sec  1.25 MBytes  10.5 Mbits/sec    0    440 KBytes       
[ 24] 251.00-252.05 sec  1.25 MBytes  10.0 Mbits/sec    0    445 KBytes       
[ 24] 252.05-253.00 sec  2.50 MBytes  22.0 Mbits/sec    0    452 KBytes       
[ 24] 253.00-254.00 sec  1.25 MBytes  10.5 Mbits/sec    0    457 KBytes       
[ 24] 254.00-255.00 sec  1.25 MBytes  10.5 Mbits/sec    0    461 KBytes       
[ 24] 255.00-256.00 sec  2.50 MBytes  21.0 Mbits/sec    0    467 KBytes       
[ 24] 256.00-257.00 sec  1.25 MBytes  10.5 Mbits/sec    0    472 KBytes       
[ 24] 257.00-258.00 sec  1.25 MBytes  10.5 Mbits/sec    0    477 KBytes       
[ 24] 258.00-259.00 sec  2.50 MBytes  21.0 Mbits/sec    0    484 KBytes       
[ 24] 259.00-260.00 sec  2.50 MBytes  21.0 Mbits/sec    0    489 KBytes       
[ 24] 260.00-261.00 sec  1.25 MBytes  10.5 Mbits/sec    0    495 KBytes       
[ 24] 261.00-262.00 sec  2.50 MBytes  21.0 Mbits/sec    0    502 KBytes       
[ 24] 262.00-263.00 sec  2.50 MBytes  21.0 Mbits/sec    0    506 KBytes       
[ 24] 263.00-264.00 sec  1.25 MBytes  10.5 Mbits/sec    0    512 KBytes       
[ 24] 264.00-265.00 sec  2.50 MBytes  21.0 Mbits/sec    0    518 KBytes       
[ 24] 265.00-266.00 sec  2.50 MBytes  21.0 Mbits/sec    0    525 KBytes       
[ 24] 266.00-267.00 sec  1.25 MBytes  10.5 Mbits/sec    0    529 KBytes       
[ 24] 267.00-268.00 sec  2.50 MBytes  21.0 Mbits/sec    0    535 KBytes       
[ 24] 268.00-269.00 sec  1.25 MBytes  10.5 Mbits/sec    0    540 KBytes       
[ 24] 269.00-270.00 sec  2.50 MBytes  21.0 Mbits/sec    0    544 KBytes       
[ 24] 270.00-271.00 sec  2.50 MBytes  21.0 Mbits/sec    0    550 KBytes       
[ 24] 271.00-272.00 sec  1.25 MBytes  10.5 Mbits/sec    0    556 KBytes       
[ 24] 272.00-273.00 sec  2.50 MBytes  21.0 Mbits/sec    0    561 KBytes       
[ 24] 273.00-274.00 sec  2.50 MBytes  21.0 Mbits/sec    0    567 KBytes       
[ 24] 274.00-275.00 sec  2.50 MBytes  21.0 Mbits/sec    0    573 KBytes       
[ 24] 275.00-276.00 sec  1.25 MBytes  10.5 Mbits/sec    0    577 KBytes       
[ 24] 276.00-277.00 sec  3.75 MBytes  31.5 Mbits/sec    0    584 KBytes       
[ 24] 277.00-278.00 sec  1.25 MBytes  10.5 Mbits/sec    0    588 KBytes       
[ 24] 278.00-279.00 sec  2.50 MBytes  20.9 Mbits/sec    0    595 KBytes       
[ 24] 279.00-280.06 sec  2.50 MBytes  19.8 Mbits/sec    0    601 KBytes       
[ 24] 280.06-281.00 sec  2.50 MBytes  22.3 Mbits/sec    0    605 KBytes       
[ 24] 281.00-282.00 sec  2.50 MBytes  21.0 Mbits/sec    0    611 KBytes       
[ 24] 282.00-283.00 sec  2.50 MBytes  21.0 Mbits/sec    0    618 KBytes       
[ 24] 283.00-284.00 sec  2.50 MBytes  21.0 Mbits/sec    0    622 KBytes       
[ 24] 284.00-285.00 sec  2.50 MBytes  20.9 Mbits/sec    0    628 KBytes       
