Connecting to host 10.0.0.2, port 5566
[ 24] local 10.0.0.4 port 55130 connected to 10.0.0.2 port 5566
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[ 24]   0.00-1.01   sec  84.8 KBytes   689 Kbits/sec    0   28.3 KBytes       
[ 24]   1.01-2.00   sec   161 KBytes  1.33 Mbits/sec    0   53.7 KBytes       
[ 24]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   56.6 KBytes       
[ 24]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    0   56.6 KBytes       
[ 24]   4.00-5.01   sec   148 KBytes  1.20 Mbits/sec    0   67.9 KBytes       
[ 24]   5.01-6.00   sec  0.00 Bytes  0.00 bits/sec    2   46.7 KBytes       
[ 24]   6.00-7.00   sec   129 KBytes  1.05 Mbits/sec    0   59.4 KBytes       
[ 24]   7.00-8.00   sec   230 KBytes  1.89 Mbits/sec    2   62.2 KBytes       
[ 24]   8.00-9.00   sec   236 KBytes  1.93 Mbits/sec    0   63.6 KBytes       
[ 24]   9.00-10.00  sec   287 KBytes  2.35 Mbits/sec    0   67.9 KBytes       
[ 24]  10.00-11.00  sec   144 KBytes  1.18 Mbits/sec    0   82.0 KBytes       
[ 24]  11.00-12.00  sec   139 KBytes  1.13 Mbits/sec    0   91.9 KBytes       
[ 24]  12.00-13.00  sec   318 KBytes  2.61 Mbits/sec    0    136 KBytes       
[ 24]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec   15   90.5 KBytes       
[ 24]  14.00-15.00  sec   361 KBytes  2.96 Mbits/sec    0    100 KBytes       
[ 24]  15.00-16.00  sec   382 KBytes  3.13 Mbits/sec    0    120 KBytes       
[ 24]  16.00-17.00  sec   191 KBytes  1.56 Mbits/sec    0    130 KBytes       
[ 24]  17.00-18.00  sec   255 KBytes  2.08 Mbits/sec    0    134 KBytes       
[ 24]  18.00-19.00  sec   382 KBytes  3.13 Mbits/sec    0    136 KBytes       
[ 24]  19.00-20.00  sec   573 KBytes  4.69 Mbits/sec    0    136 KBytes       
[ 24]  20.00-21.00  sec   445 KBytes  3.65 Mbits/sec    0    140 KBytes       
[ 24]  21.00-22.00  sec   573 KBytes  4.69 Mbits/sec    0    150 KBytes       
[ 24]  22.00-23.00  sec   764 KBytes  6.26 Mbits/sec    0    173 KBytes       
[ 24]  23.00-24.00  sec   573 KBytes  4.69 Mbits/sec    0    202 KBytes       
[ 24]  24.00-25.00  sec   764 KBytes  6.26 Mbits/sec    0    253 KBytes       
[ 24]  25.00-26.05  sec  1.43 MBytes  11.4 Mbits/sec    0    325 KBytes       
[ 24]  26.05-27.00  sec   827 KBytes  7.12 Mbits/sec    0    413 KBytes       
[ 24]  27.00-28.02  sec  1.99 MBytes  16.4 Mbits/sec    0    547 KBytes       
[ 24]  28.02-29.00  sec  1.99 MBytes  17.0 Mbits/sec    0    670 KBytes       
[ 24]  29.00-30.00  sec  1.80 MBytes  15.1 Mbits/sec    0    851 KBytes       
[ 24]  30.00-31.00  sec  3.23 MBytes  27.1 Mbits/sec  165    691 KBytes       
[ 24]  31.00-32.00  sec  2.05 MBytes  17.2 Mbits/sec    0    773 KBytes       
[ 24]  32.00-33.00  sec  3.11 MBytes  26.0 Mbits/sec    0    839 KBytes       
[ 24]  33.00-34.01  sec  3.42 MBytes  28.4 Mbits/sec    0    885 KBytes       
[ 24]  34.01-35.00  sec  3.11 MBytes  26.2 Mbits/sec    0    919 KBytes       
[ 24]  35.00-36.00  sec  2.05 MBytes  17.3 Mbits/sec    0    938 KBytes       
[ 24]  36.00-37.00  sec  1018 KBytes  8.33 Mbits/sec    0    943 KBytes       
[ 24]  37.00-38.00  sec  0.00 Bytes  0.00 bits/sec   78    720 KBytes       
[ 24]  38.00-39.00  sec  0.00 Bytes  0.00 bits/sec  111    460 KBytes       
[ 24]  39.00-40.00  sec  1.25 MBytes  10.5 Mbits/sec   18    652 KBytes       
[ 24]  40.00-41.00  sec  0.00 Bytes  0.00 bits/sec   33    526 KBytes       
[ 24]  41.00-42.00  sec  0.00 Bytes  0.00 bits/sec   19    229 KBytes       
[ 24]  42.00-43.00  sec  1.05 MBytes  8.83 Mbits/sec  146    461 KBytes       
[ 24]  43.00-44.00  sec  1018 KBytes  8.34 Mbits/sec    0    501 KBytes       
[ 24]  44.00-45.00  sec  1.18 MBytes  9.88 Mbits/sec    0    527 KBytes       
[ 24]  45.00-46.00  sec  1018 KBytes  8.34 Mbits/sec    0    546 KBytes       
[ 24]  46.00-47.00  sec  1018 KBytes  8.35 Mbits/sec    0    556 KBytes       
[ 24]  47.00-48.00  sec  2.17 MBytes  18.3 Mbits/sec    0    560 KBytes       
[ 24]  48.00-49.00  sec  1.99 MBytes  16.7 Mbits/sec    0    560 KBytes       
[ 24]  49.00-50.00  sec  2.11 MBytes  17.7 Mbits/sec    0    561 KBytes       
[ 24]  50.00-51.00  sec  2.11 MBytes  17.7 Mbits/sec    0    567 KBytes       
[ 24]  51.00-52.00  sec  1.06 MBytes  8.86 Mbits/sec    0    580 KBytes       
[ 24]  52.00-53.00  sec  2.11 MBytes  17.7 Mbits/sec    0    601 KBytes       
[ 24]  53.00-54.04  sec  1.06 MBytes  8.55 Mbits/sec    0    638 KBytes       
[ 24]  54.04-55.00  sec  2.24 MBytes  19.5 Mbits/sec    0    699 KBytes       
[ 24]  55.00-56.00  sec  2.11 MBytes  17.7 Mbits/sec    0    778 KBytes       
[ 24]  56.00-57.00  sec  3.04 MBytes  25.6 Mbits/sec    0    887 KBytes       
[ 24]  57.00-58.00  sec  2.17 MBytes  18.2 Mbits/sec    0   1000 KBytes       
[ 24]  58.00-59.00  sec  2.30 MBytes  19.3 Mbits/sec  146    775 KBytes       
