Connecting to host 10.0.0.1, port 5566
[ 24] local 10.0.0.3 port 57662 connected to 10.0.0.1 port 5566
[ 24] 265.00-266.00 sec  1.25 MBytes  10.5 Mbits/sec    0   50.9 KBytes       
[ 24] 266.00-267.00 sec  0.00 Bytes  0.00 bits/sec    0   48.1 KBytes       
[ 24] 267.00-268.00 sec  1.25 MBytes  10.5 Mbits/sec    0   49.5 KBytes       
[ 24] 268.00-269.00 sec  1.25 MBytes  10.5 Mbits/sec    0   50.9 KBytes       
[ 24] 269.00-270.00 sec  0.00 Bytes  0.00 bits/sec    0   48.1 KBytes       
[ 24] 270.00-271.00 sec  1.25 MBytes  10.5 Mbits/sec    0   42.4 KBytes       
[ 24] 271.00-272.00 sec  0.00 Bytes  0.00 bits/sec    0   49.5 KBytes       
[ 24] 272.00-273.00 sec  1.25 MBytes  10.5 Mbits/sec    0   48.1 KBytes       
[ 24] 273.00-274.00 sec  1.25 MBytes  10.5 Mbits/sec    0   49.5 KBytes       
[ 24] 274.00-275.01 sec  0.00 Bytes  0.00 bits/sec    0   52.3 KBytes       
[ 24] 275.01-276.00 sec  1.25 MBytes  10.6 Mbits/sec    0   48.1 KBytes       
[ 24] 276.00-277.00 sec  0.00 Bytes  0.00 bits/sec    0   41.0 KBytes       
[ 24] 277.00-278.00 sec  1.25 MBytes  10.5 Mbits/sec    0   45.2 KBytes       
[ 24] 278.00-279.00 sec  0.00 Bytes  0.00 bits/sec    0   46.7 KBytes       
[ 24] 279.00-280.00 sec  1.25 MBytes  10.5 Mbits/sec    0   45.2 KBytes       
[ 24] 280.00-281.00 sec  1.25 MBytes  10.5 Mbits/sec    0   45.2 KBytes       
