Connecting to host 10.0.0.2, port 5566
[ 24] local 10.0.0.4 port 55262 connected to 10.0.0.2 port 5566
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[ 24]   0.00-1.00   sec   212 KBytes  1.73 Mbits/sec    3   43.8 KBytes       
[ 24]   1.00-2.00   sec   262 KBytes  2.15 Mbits/sec    0   49.5 KBytes       
[ 24]   2.00-3.00   sec   157 KBytes  1.29 Mbits/sec    0   48.1 KBytes       
[ 24]   3.00-4.00   sec   201 KBytes  1.64 Mbits/sec    0   49.5 KBytes       
[ 24]   4.00-5.00   sec   260 KBytes  2.13 Mbits/sec    0   50.9 KBytes       
[ 24]   5.00-6.00   sec   214 KBytes  1.75 Mbits/sec    0   55.1 KBytes       
[ 24]   6.00-7.00   sec   256 KBytes  2.09 Mbits/sec    0   55.1 KBytes       
[ 24]   7.00-8.00   sec   230 KBytes  1.89 Mbits/sec    0   56.6 KBytes       
[ 24]   8.00-9.00   sec   339 KBytes  2.78 Mbits/sec    0   53.7 KBytes       
[ 24]   9.00-10.00  sec  77.8 KBytes   638 Kbits/sec    0   55.1 KBytes       
[ 24]  10.00-11.00  sec   328 KBytes  2.68 Mbits/sec    0   63.6 KBytes       
[ 24]  11.00-12.00  sec   305 KBytes  2.50 Mbits/sec    0   67.9 KBytes       
[ 24]  12.00-13.00  sec   273 KBytes  2.24 Mbits/sec    0   65.0 KBytes       
[ 24]  13.00-14.00  sec   263 KBytes  2.15 Mbits/sec    0   62.2 KBytes       
[ 24]  14.00-15.00  sec   255 KBytes  2.08 Mbits/sec    0   62.2 KBytes       
[ 24]  15.00-16.00  sec   140 KBytes  1.15 Mbits/sec    0   60.8 KBytes       
[ 24]  16.00-17.00  sec   133 KBytes  1.09 Mbits/sec    0   58.0 KBytes       
[ 24]  17.00-18.01  sec   255 KBytes  2.07 Mbits/sec    0   53.7 KBytes       
[ 24]  18.01-19.00  sec   255 KBytes  2.10 Mbits/sec    0   52.3 KBytes       
[ 24]  19.00-20.00  sec   127 KBytes  1.04 Mbits/sec    0   50.9 KBytes       
[ 24]  20.00-21.00  sec   127 KBytes  1.04 Mbits/sec    0   50.9 KBytes       
[ 24]  21.00-22.00  sec   255 KBytes  2.09 Mbits/sec    0   55.1 KBytes       
[ 24]  22.00-23.00  sec   255 KBytes  2.09 Mbits/sec    0   62.2 KBytes       
[ 24]  23.00-24.00  sec   259 KBytes  2.12 Mbits/sec    0   60.8 KBytes       
[ 24]  24.00-25.09  sec   277 KBytes  2.08 Mbits/sec    0   60.8 KBytes       
[ 24]  25.09-26.00  sec   332 KBytes  3.00 Mbits/sec    0   65.0 KBytes       
[ 24]  26.00-27.01  sec   294 KBytes  2.38 Mbits/sec    0   66.5 KBytes       
[ 24]  27.01-28.01  sec   225 KBytes  1.85 Mbits/sec    0   67.9 KBytes       
[ 24]  28.01-29.01  sec   267 KBytes  2.19 Mbits/sec    0   66.5 KBytes       
[ 24]  29.01-30.00  sec   451 KBytes  3.72 Mbits/sec    0   65.0 KBytes       
[ 24]  30.00-31.00  sec   263 KBytes  2.16 Mbits/sec    0   65.0 KBytes       
[ 24]  31.00-32.00  sec   264 KBytes  2.16 Mbits/sec    0   65.0 KBytes       
[ 24]  32.00-33.00  sec   267 KBytes  2.19 Mbits/sec    0   66.5 KBytes       
[ 24]  33.00-34.00  sec   279 KBytes  2.29 Mbits/sec    0   65.0 KBytes       
[ 24]  34.00-35.00  sec   127 KBytes  1.04 Mbits/sec    0   65.0 KBytes       
[ 24]  35.00-36.00  sec   269 KBytes  2.20 Mbits/sec    0   63.6 KBytes       
[ 24]  36.00-37.00  sec   267 KBytes  2.19 Mbits/sec    0   67.9 KBytes       
[ 24]  37.00-38.00  sec   279 KBytes  2.28 Mbits/sec    0   69.3 KBytes       
[ 24]  38.00-39.00  sec   346 KBytes  2.84 Mbits/sec    0   69.3 KBytes       
[ 24]  39.00-40.00  sec   273 KBytes  2.23 Mbits/sec    0   70.7 KBytes       
[ 24]  40.00-41.00  sec   127 KBytes  1.04 Mbits/sec    0   67.9 KBytes       
[ 24]  41.00-42.00  sec   257 KBytes  2.11 Mbits/sec    0   63.6 KBytes       
[ 24]  42.00-43.03  sec   274 KBytes  2.18 Mbits/sec    0   63.6 KBytes       
[ 24]  43.03-44.00  sec   260 KBytes  2.20 Mbits/sec    0   65.0 KBytes       
[ 24]  44.00-45.00  sec   264 KBytes  2.16 Mbits/sec    0   70.7 KBytes       
[ 24]  45.00-46.00  sec   419 KBytes  3.44 Mbits/sec    0   69.3 KBytes       
[ 24]  46.00-47.00  sec   262 KBytes  2.14 Mbits/sec    0   67.9 KBytes       
[ 24]  47.00-48.00  sec   272 KBytes  2.22 Mbits/sec    0   69.3 KBytes       
[ 24]  48.00-49.00  sec   274 KBytes  2.25 Mbits/sec    0   67.9 KBytes       
[ 24]  49.00-50.01  sec   260 KBytes  2.12 Mbits/sec    0   67.9 KBytes       
[ 24]  50.01-51.03  sec   264 KBytes  2.11 Mbits/sec    0   67.9 KBytes       
[ 24]  51.03-52.00  sec   260 KBytes  2.21 Mbits/sec    0   63.6 KBytes       
[ 24]  52.00-53.00  sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[ 24]  53.00-54.01  sec   260 KBytes  2.10 Mbits/sec    0   70.7 KBytes       
[ 24]  54.01-55.00  sec   406 KBytes  3.37 Mbits/sec    0   70.7 KBytes       
[ 24]  55.00-56.00  sec   260 KBytes  2.13 Mbits/sec    0   66.5 KBytes       
[ 24]  56.00-57.00  sec   255 KBytes  2.08 Mbits/sec    0   66.5 KBytes       
[ 24]  57.00-58.02  sec   257 KBytes  2.06 Mbits/sec    0   69.3 KBytes       
[ 24]  58.02-59.00  sec   127 KBytes  1.07 Mbits/sec    0   69.3 KBytes       
[ 24]  59.00-60.03  sec   393 KBytes  3.13 Mbits/sec    0   74.9 KBytes       
[ 24]  60.03-61.00  sec   255 KBytes  2.14 Mbits/sec    0   73.5 KBytes       
[ 24]  61.00-62.00  sec   395 KBytes  3.23 Mbits/sec    0   79.2 KBytes       
[ 24]  62.00-63.00  sec   385 KBytes  3.15 Mbits/sec    0   83.4 KBytes       
[ 24]  63.00-64.00  sec   509 KBytes  4.17 Mbits/sec    0   83.4 KBytes       
[ 24]  64.00-65.00  sec   127 KBytes  1.04 Mbits/sec    0   82.0 KBytes       
[ 24]  65.00-66.00  sec   382 KBytes  3.13 Mbits/sec    0   79.2 KBytes       
[ 24]  66.00-67.00  sec   255 KBytes  2.09 Mbits/sec    0   77.8 KBytes       
[ 24]  67.00-68.00  sec   382 KBytes  3.13 Mbits/sec    0   79.2 KBytes       
[ 24]  68.00-69.00  sec   260 KBytes  2.13 Mbits/sec    0   79.2 KBytes       
[ 24]  69.00-70.00  sec   382 KBytes  3.12 Mbits/sec    0   77.8 KBytes       
[ 24]  70.00-71.00  sec   382 KBytes  3.13 Mbits/sec    0   80.6 KBytes       
