Connecting to host 10.0.0.1, port 5566
[  7] local 10.0.0.3 port 49050 connected to 10.0.0.1 port 5566
[  7]  38.01-39.00  sec   382 KBytes  3.15 Mbits/sec    0   82.0 KBytes       
[  7]  39.00-40.01  sec   191 KBytes  1.55 Mbits/sec    0   82.0 KBytes       
[  7]  40.01-41.00  sec   382 KBytes  3.15 Mbits/sec    0   82.0 KBytes       
[  7]  41.00-42.01  sec   191 KBytes  1.56 Mbits/sec    0   82.0 KBytes       
[  7]  42.01-43.00  sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7]  43.00-44.00  sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7]  44.00-45.01  sec   191 KBytes  1.55 Mbits/sec    0   82.0 KBytes       
[  7]  45.01-46.01  sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7]  46.01-47.01  sec   191 KBytes  1.56 Mbits/sec    0   82.0 KBytes       
[  7]  47.01-48.01  sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7]  48.01-49.01  sec   191 KBytes  1.57 Mbits/sec    0   82.0 KBytes       
[  7]  49.01-50.00  sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7]  50.00-51.01  sec   191 KBytes  1.55 Mbits/sec    0   82.0 KBytes       
[  7]  51.01-52.01  sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7]  52.01-53.00  sec   191 KBytes  1.57 Mbits/sec    0   82.0 KBytes       
[  7]  53.00-54.01  sec   382 KBytes  3.11 Mbits/sec    0   82.0 KBytes       
[  7]  54.01-55.00  sec   191 KBytes  1.57 Mbits/sec    0   82.0 KBytes       
[  7]  55.00-56.01  sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7]  56.01-57.01  sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7]  57.01-58.00  sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7]  58.00-59.00  sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7]  59.00-60.01  sec   191 KBytes  1.56 Mbits/sec    0   82.0 KBytes       
[  7]  60.01-61.01  sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7]  61.01-62.00  sec   382 KBytes  3.16 Mbits/sec    0   82.0 KBytes       
[  7]  62.00-63.01  sec   191 KBytes  1.55 Mbits/sec    0   82.0 KBytes       
[  7]  63.01-64.00  sec   382 KBytes  3.16 Mbits/sec    0   82.0 KBytes       
[  7]  64.00-65.00  sec   191 KBytes  1.56 Mbits/sec    0   82.0 KBytes       
[  7]  65.00-66.00  sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7]  66.00-67.01  sec   191 KBytes  1.56 Mbits/sec    0   82.0 KBytes       
[  7]  67.01-68.00  sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7]  68.00-69.01  sec   191 KBytes  1.56 Mbits/sec    0   82.0 KBytes       
[  7]  69.01-70.00  sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7]  70.00-71.01  sec   191 KBytes  1.55 Mbits/sec    0   82.0 KBytes       
[  7]  71.01-72.01  sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7]  72.01-73.01  sec   191 KBytes  1.56 Mbits/sec    0   82.0 KBytes       
[  7]  73.01-74.01  sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7]  74.01-75.01  sec   191 KBytes  1.56 Mbits/sec    0   82.0 KBytes       
[  7]  75.01-76.00  sec   382 KBytes  3.15 Mbits/sec    0   82.0 KBytes       
[  7]  76.00-77.01  sec   191 KBytes  1.56 Mbits/sec    0   82.0 KBytes       
[  7]  77.01-78.00  sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7]  78.00-79.00  sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7]  79.00-80.00  sec   191 KBytes  1.56 Mbits/sec    0   82.0 KBytes       
[  7]  80.00-81.01  sec   382 KBytes  3.10 Mbits/sec    0   82.0 KBytes       
[  7]  81.01-82.00  sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7]  82.00-83.00  sec   191 KBytes  1.57 Mbits/sec    0   82.0 KBytes       
[  7]  83.00-84.00  sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7]  84.00-85.01  sec   382 KBytes  3.11 Mbits/sec    0   82.0 KBytes       
[  7]  85.01-86.00  sec   191 KBytes  1.57 Mbits/sec    0   82.0 KBytes       
[  7]  86.00-87.01  sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7]  87.01-88.01  sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7]  88.01-89.00  sec   191 KBytes  1.57 Mbits/sec    0   82.0 KBytes       
[  7]  89.00-90.01  sec   382 KBytes  3.11 Mbits/sec    0   82.0 KBytes       
[  7]  90.01-91.01  sec   191 KBytes  1.57 Mbits/sec    0   82.0 KBytes       
[  7]  91.01-92.00  sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7]  92.00-93.01  sec   191 KBytes  1.56 Mbits/sec    0   82.0 KBytes       
[  7]  93.01-94.01  sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7]  94.01-95.00  sec   191 KBytes  1.57 Mbits/sec    0   82.0 KBytes       
[  7]  95.00-96.01  sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7]  96.01-97.00  sec   191 KBytes  1.57 Mbits/sec    0   82.0 KBytes       
[  7]  97.00-98.00  sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7]  98.00-99.00  sec   191 KBytes  1.56 Mbits/sec    0   82.0 KBytes       
[  7]  99.00-100.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 100.00-101.00 sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7] 101.00-102.00 sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7] 102.00-103.01 sec   382 KBytes  3.10 Mbits/sec    0   82.0 KBytes       
[  7] 103.01-104.00 sec   191 KBytes  1.57 Mbits/sec    0   82.0 KBytes       
[  7] 104.00-105.00 sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7] 105.00-106.00 sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7] 106.00-107.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 107.00-108.00 sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7] 108.00-109.00 sec   191 KBytes  1.57 Mbits/sec    0   82.0 KBytes       
[  7] 109.00-110.00 sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7] 110.00-111.01 sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7] 111.01-112.00 sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7] 112.00-113.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 113.00-114.01 sec   191 KBytes  1.56 Mbits/sec    0   82.0 KBytes       
[  7] 114.01-115.01 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 115.01-116.01 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 116.01-117.01 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 117.01-118.00 sec   382 KBytes  3.15 Mbits/sec    0   82.0 KBytes       
[  7] 118.00-119.00 sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7] 119.00-120.00 sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7] 120.00-121.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 121.00-122.01 sec   382 KBytes  3.11 Mbits/sec    0   82.0 KBytes       
[  7] 122.01-123.00 sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7] 123.00-124.01 sec   191 KBytes  1.56 Mbits/sec    0   82.0 KBytes       
[  7] 124.01-125.00 sec   573 KBytes  4.72 Mbits/sec    0   82.0 KBytes       
[  7] 125.00-126.01 sec   191 KBytes  1.55 Mbits/sec    0   82.0 KBytes       
[  7] 126.01-127.01 sec   573 KBytes  4.70 Mbits/sec    0   82.0 KBytes       
[  7] 127.01-128.00 sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7] 128.00-129.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 129.00-130.01 sec   191 KBytes  1.56 Mbits/sec    0   82.0 KBytes       
[  7] 130.01-131.01 sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7] 131.01-132.01 sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7] 132.01-133.01 sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7] 133.01-134.00 sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7] 134.00-135.01 sec   382 KBytes  3.11 Mbits/sec    0   82.0 KBytes       
[  7] 135.01-136.01 sec   191 KBytes  1.56 Mbits/sec    0   82.0 KBytes       
[  7] 136.01-137.00 sec   382 KBytes  3.16 Mbits/sec    0   82.0 KBytes       
[  7] 137.00-138.01 sec   382 KBytes  3.11 Mbits/sec    0   82.0 KBytes       
[  7] 138.01-139.00 sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7] 139.00-140.01 sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7] 140.01-141.01 sec   191 KBytes  1.56 Mbits/sec    0   82.0 KBytes       
[  7] 141.01-142.00 sec   382 KBytes  3.15 Mbits/sec    0   82.0 KBytes       
[  7] 142.00-143.00 sec   191 KBytes  1.56 Mbits/sec    0   82.0 KBytes       
[  7] 143.00-144.01 sec   382 KBytes  3.11 Mbits/sec    0   82.0 KBytes       
[  7] 144.01-145.00 sec   191 KBytes  1.57 Mbits/sec    0   82.0 KBytes       
[  7] 145.00-146.00 sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7] 146.00-147.00 sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7] 147.00-148.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 148.00-149.01 sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7] 149.01-150.00 sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7] 150.00-151.01 sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7] 151.01-152.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 152.00-153.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 153.00-154.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 154.00-155.01 sec   382 KBytes  3.11 Mbits/sec    0   82.0 KBytes       
[  7] 155.01-156.00 sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7] 156.00-157.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 157.00-158.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 158.00-159.01 sec   191 KBytes  1.55 Mbits/sec    0   82.0 KBytes       
[  7] 159.01-160.01 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 160.01-161.01 sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7] 161.01-162.01 sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7] 162.01-163.01 sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7] 163.01-164.01 sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7] 164.01-165.00 sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7] 165.00-166.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 166.00-167.01 sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7] 167.01-168.01 sec   191 KBytes  1.57 Mbits/sec    0   82.0 KBytes       
[  7] 168.01-169.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 169.00-170.01 sec   382 KBytes  3.11 Mbits/sec    0   82.0 KBytes       
[  7] 170.01-171.00 sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7] 171.00-172.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 172.00-173.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 173.00-174.01 sec   382 KBytes  3.10 Mbits/sec    0   82.0 KBytes       
[  7] 174.01-175.01 sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7] 175.01-176.01 sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7] 176.01-177.00 sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7] 177.00-178.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 178.00-179.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 179.00-180.01 sec   573 KBytes  4.65 Mbits/sec    0   82.0 KBytes       
[  7] 180.01-181.00 sec   191 KBytes  1.57 Mbits/sec    0   82.0 KBytes       
[  7] 181.00-182.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 182.00-183.01 sec   382 KBytes  3.10 Mbits/sec    0   82.0 KBytes       
[  7] 183.01-184.00 sec   382 KBytes  3.16 Mbits/sec    0   82.0 KBytes       
[  7] 184.00-185.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 185.00-186.01 sec   382 KBytes  3.11 Mbits/sec    0   82.0 KBytes       
[  7] 186.01-187.01 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 187.01-188.00 sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
[  7] 188.00-189.00 sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  7] 189.00-190.01 sec   191 KBytes  1.56 Mbits/sec    0   82.0 KBytes       
[  7] 190.01-191.00 sec   382 KBytes  3.15 Mbits/sec    0   82.0 KBytes       
[  7] 191.00-192.01 sec   382 KBytes  3.11 Mbits/sec    0   82.0 KBytes       
[  7] 192.01-193.01 sec   573 KBytes  4.71 Mbits/sec    0   82.0 KBytes       
[  7] 193.01-194.00 sec   191 KBytes  1.57 Mbits/sec    0   82.0 KBytes       
[  7] 194.00-195.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 195.00-196.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 196.00-197.00 sec   382 KBytes  3.13 Mbits/sec    0   82.0 KBytes       
[  7] 197.00-198.01 sec   382 KBytes  3.10 Mbits/sec    0   82.0 KBytes       
[  7] 198.01-199.00 sec   573 KBytes  4.72 Mbits/sec    0   82.0 KBytes       
[  7] 199.00-200.00 sec   382 KBytes  3.14 Mbits/sec    0   82.0 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Retr
[  7]   0.00-200.00 sec  65.3 MBytes  2.74 Mbits/sec    0             sender
[  7]   0.00-200.09 sec  64.9 MBytes  2.72 Mbits/sec                  receiver

iperf Done.
